siteID,class,date,quadrant,transect_unit,species_code,species_name,percent_cover,height_cm,notes
Site-309,Open-Wet,2022-06-20,E,2,Gausha,Gaultheria shallon,30,65,
Site-309,Open-Wet,2022-06-20,E,2,Kinore,Kindbergia oregana,5,,
Site-309,Open-Wet,2022-06-20,E,2,Polmun,Polystichum munitum,25,,
Site-309,Open-Wet,2022-06-20,E,2,Rosgym,Rosa gynmocarpa,3,,
Site-309,Open-Wet,2022-06-20,E,3,Antcur,Antitrichia curtipendula,0.5,,
Site-309,Open-Wet,2022-06-20,E,3,Gausha,Gaultheria shallon,40,70,
Site-309,Open-Wet,2022-06-20,E,3,Isosto,Isothecium stoloniferum,1,,
Site-309,Open-Wet,2022-06-20,E,3,Kinore,Kindbergia oregana,1,,
Site-309,Open-Wet,2022-06-20,E,3,Polmun,Polystichum munitum,0.5,,
Site-309,Open-Wet,2022-06-20,E,3,Rhytri,Rhytidiadelphus triquetrus,0.5,,
Site-309,Open-Wet,2022-06-20,E,3,Ruburs,Rubus ursinus,0.5,,
Site-309,Open-Wet,2022-06-20,E,4,Gausha,Gaultheria shallon,60,85,
Site-309,Open-Wet,2022-06-20,E,4,Isosto,Isothecium stoloniferum,2,,
Site-309,Open-Wet,2022-06-20,E,4,Kinore,Kindbergia oregana,0.5,,
Site-309,Open-Wet,2022-06-20,E,4,Polmun,Polystichum munitum,2,,
Site-309,Open-Wet,2022-06-20,E,4,Ruburs,Rubus ursinus,0.5,,
Site-309,Open-Wet,2022-06-20,E,5,Berner,Berberis nervosa,2,,
Site-309,Open-Wet,2022-06-20,E,5,Gausha,Gaultheria shallon,80,90,
Site-309,Open-Wet,2022-06-20,E,5,Hypcir,Hypnum circinale,0.5,,
Site-309,Open-Wet,2022-06-20,E,5,Isosto,Isothecium stoloniferum,5,,
Site-309,Open-Wet,2022-06-20,E,5,Kinore,Kindbergia oregana,0.5,,
Site-309,Open-Wet,2022-06-20,E,5,Polmun,Polystichum munitum,1,,
Site-309,Open-Wet,2022-06-20,E,5,Ruburs,Rubus ursinus,2,,
Site-309,Open-Wet,2022-06-20,N,1,Gausha,Gaultheria shallon,95,80,
Site-309,Open-Wet,2022-06-20,N,1,Kinore,Kindbergia oregana,0.5,,
Site-309,Open-Wet,2022-06-20,N,1,Ruburs,Rubus ursinus,0.5,,
Site-309,Open-Wet,2022-06-20,N,2,Adebic,Adenocaulon bicolor,1,,
Site-309,Open-Wet,2022-06-20,N,2,Galapa,Galium aparine,0.5,,
Site-309,Open-Wet,2022-06-20,N,2,Galtri,Galium triflorum,1,,
Site-309,Open-Wet,2022-06-20,N,2,Gausha,Gaultheria shallon,80,70,
Site-309,Open-Wet,2022-06-20,N,2,Kinore,Kindbergia oregana,0.5,,
Site-309,Open-Wet,2022-06-20,N,2,Melsub,Melica subulata,2,,
Site-309,Open-Wet,2022-06-20,N,2,Ruburs,Rubus ursinus,2,,
Site-309,Open-Wet,2022-06-20,N,3,Adebic,Adenocaulon bicolor,1,,
Site-309,Open-Wet,2022-06-20,N,3,Galapa,Galium aparine,0.5,,
Site-309,Open-Wet,2022-06-20,N,3,Gausha,Gaultheria shallon,65,50,
Site-309,Open-Wet,2022-06-20,N,3,Hylspl,Hylocomium splendens,0.5,,
Site-309,Open-Wet,2022-06-20,N,3,Rosgym,Rosa gynmocarpa,35,,
Site-309,Open-Wet,2022-06-20,N,3,Ruburs,Rubus ursinus,2,,
Site-309,Open-Wet,2022-06-20,N,3,Tiatri,Tiarella trifoliata,0.5,,
Site-309,Open-Wet,2022-06-20,N,4,Galtri,Galium triflorum,0.5,,
Site-309,Open-Wet,2022-06-20,N,4,Gausha,Gaultheria shallon,75,50,
Site-309,Open-Wet,2022-06-20,N,4,Hylspl,Hylocomium splendens,15,,
Site-309,Open-Wet,2022-06-20,N,4,Melsub,Melica subulata,3,,
Site-309,Open-Wet,2022-06-20,N,4,Polmun,Polystichum munitum,1,,
Site-309,Open-Wet,2022-06-20,N,4,Ruburs,Rubus ursinus,2,,
Site-309,Open-Wet,2022-06-20,N,4,Tiatri,Tiarella trifoliata,0.5,,
Site-309,Open-Wet,2022-06-20,N,5,Adebic,Adenocaulon bicolor,0.5,,
Site-309,Open-Wet,2022-06-20,N,5,Gausha,Gaultheria shallon,80,85,
Site-309,Open-Wet,2022-06-20,N,5,Kinore,Kindbergia oregana,0.5,,
Site-309,Open-Wet,2022-06-20,N,5,Leuaca,Leucolepis acanthoneuron,1,,
Site-309,Open-Wet,2022-06-20,N,5,Lopbid,Lophocolea bidentata,0.5,,
Site-309,Open-Wet,2022-06-20,N,5,Polmun,Polystichum munitum,2,,
Site-309,Open-Wet,2022-06-20,N,5,Rosgym,Rosa gynmocarpa,5,,
Site-309,Open-Wet,2022-06-20,N,5,Ruburs,Rubus ursinus,1,,
Site-309,Open-Wet,2022-06-20,N,5,Tiatri,Tiarella trifoliata,0.5,,
Site-309,Open-Wet,2022-06-20,S,1,Berner,Berberis nervosa,8,,
Site-309,Open-Wet,2022-06-20,S,1,Gausha,Gaultheria shallon,25,,
Site-309,Open-Wet,2022-06-20,S,1,Hylspl,Hylocomium splendens,8,,
Site-309,Open-Wet,2022-06-20,S,1,Isosto,Isothecium stoloniferum,0.5,,
Site-309,Open-Wet,2022-06-20,S,1,Kinore,Kindbergia oregana,8,,
Site-309,Open-Wet,2022-06-20,S,1,Lyslat,Lysimachia latifolia,0.5,,
Site-309,Open-Wet,2022-06-20,S,1,Melsub,Melica subulata,0.5,,
Site-309,Open-Wet,2022-06-20,S,1,Polmun,Polystichum munitum,1,,
Site-309,Open-Wet,2022-06-20,S,1,Ruburs,Rubus ursinus,0.5,,
Site-309,Open-Wet,2022-06-20,S,1,Tiatri,Tiarella trifoliata,0.5,,
Site-309,Open-Wet,2022-06-20,S,2,Berner,Berberis nervosa,15,,
Site-309,Open-Wet,2022-06-20,S,2,Gausha,Gaultheria shallon,30,60,
Site-309,Open-Wet,2022-06-20,S,2,Kinore,Kindbergia oregana,5,,
Site-309,Open-Wet,2022-06-20,S,2,Rhytri,Rhytidiadelphus triquetrus,0.5,,
Site-309,Open-Wet,2022-06-20,S,2,Ruburs,Rubus ursinus,0.5,,
Site-309,Open-Wet,2022-06-20,S,3,Berner,Berberis nervosa,15,,
Site-309,Open-Wet,2022-06-20,S,3,Gausha,Gaultheria shallon,40,55,
Site-309,Open-Wet,2022-06-20,S,3,Isosto,Isothecium stoloniferum,0.5,,
Site-309,Open-Wet,2022-06-20,S,3,Kinore,Kindbergia oregana,25,,
Site-309,Open-Wet,2022-06-20,S,3,Ruburs,Rubus ursinus,0.5,,
Site-309,Open-Wet,2022-06-20,S,4,Berner,Berberis nervosa,30,,
Site-309,Open-Wet,2022-06-20,S,4,Gausha,Gaultheria shallon,60,90,
Site-309,Open-Wet,2022-06-20,S,4,Kinore,Kindbergia oregana,10,,
Site-309,Open-Wet,2022-06-20,S,4,Ruburs,Rubus ursinus,0.5,,
Site-309,Open-Wet,2022-06-20,S,5,Berner,Berberis nervosa,8,,
Site-309,Open-Wet,2022-06-20,S,5,Gausha,Gaultheria shallon,45,55,
Site-309,Open-Wet,2022-06-20,S,5,Hylspl,Hylocomium splendens,5,,
Site-309,Open-Wet,2022-06-20,S,5,Kinore,Kindbergia oregana,5,,
Site-309,Open-Wet,2022-06-20,S,5,Melsub,Melica subulata,1,,
Site-309,Open-Wet,2022-06-20,S,5,Polmun,Polystichum munitum,1,,
Site-309,Open-Wet,2022-06-20,S,5,Tiatri,Tiarella trifoliata,0.5,,
Site-309,Open-Wet,2022-06-20,W,1,Gausha,Gaultheria shallon,25,95,
Site-309,Open-Wet,2022-06-20,W,1,Kinore,Kindbergia oregana,2,,
Site-309,Open-Wet,2022-06-20,W,1,Lyslat,Lysimachia latifolia,0.5,,
Site-309,Open-Wet,2022-06-20,W,1,Polmun,Polystichum munitum,25,,
Site-309,Open-Wet,2022-06-20,W,1,Rhylor,Rhytidiadelphus loreus,0.5,,
Site-309,Open-Wet,2022-06-20,W,1,Ruburs,Rubus ursinus,0.5,,
Site-309,Open-Wet,2022-06-20,W,2,Gausha,Gaultheria shallon,35,65,
Site-309,Open-Wet,2022-06-20,W,2,Kinore,Kindbergia oregana,8,,
Site-309,Open-Wet,2022-06-20,W,2,Polmun,Polystichum munitum,15,,
Site-309,Open-Wet,2022-06-20,W,2,Rhytri,Rhytidiadelphus triquetrus,0.5,,
Site-309,Open-Wet,2022-06-20,W,3,Berner,Berberis nervosa,7,,
Site-309,Open-Wet,2022-06-20,W,3,Clasib,Claytonia sibirica,0.5,,
Site-309,Open-Wet,2022-06-20,W,3,Galapa,Galium aparine,0.5,,
Site-309,Open-Wet,2022-06-20,W,3,Gausha,Gaultheria shallon,5,60,
Site-309,Open-Wet,2022-06-20,W,3,Hypcir,Hypnum circinale,2,,
Site-309,Open-Wet,2022-06-20,W,3,Isosto,Isothecium stoloniferum,2,,
Site-309,Open-Wet,2022-06-20,W,3,Kinore,Kindbergia oregana,60,,
Site-309,Open-Wet,2022-06-20,W,3,Melsub,Melica subulata,0.5,,
Site-309,Open-Wet,2022-06-20,W,3,Polmun,Polystichum munitum,0.5,,
Site-309,Open-Wet,2022-06-20,W,3,Ruburs,Rubus ursinus,0.5,,
Site-309,Open-Wet,2022-06-20,W,3,Veroff,Veronica officinalis,0.5,,
Site-309,Open-Wet,2022-06-20,W,4,Berner,Berberis nervosa,3,,
Site-309,Open-Wet,2022-06-20,W,4,Galapa,Galium aparine,0.5,,
Site-309,Open-Wet,2022-06-20,W,4,Hypcir,Hypnum circinale,5,,
Site-309,Open-Wet,2022-06-20,W,4,Isosto,Isothecium stoloniferum,3,,
Site-309,Open-Wet,2022-06-20,W,4,Kinore,Kindbergia oregana,0.5,,
Site-309,Open-Wet,2022-06-20,W,4,Lyslat,Lysimachia latifolia,0.5,,
Site-309,Open-Wet,2022-06-20,W,4,Melsub,Melica subulata,0.5,,
Site-309,Open-Wet,2022-06-20,W,4,Scabol,Scapania bolanderi,0.5,,
Site-309,Open-Wet,2022-06-20,W,4,Stecri,Stellaria crispa,0.5,,
Site-309,Open-Wet,2022-06-20,W,5,Berner,Berberis nervosa,8,,
Site-309,Open-Wet,2022-06-20,W,5,Bucund,Buckiella undulata,0.5,,
Site-309,Open-Wet,2022-06-20,W,5,Galapa,Galium aparine,0.5,,
Site-309,Open-Wet,2022-06-20,W,5,Gausha,Gaultheria shallon,5,30,
Site-309,Open-Wet,2022-06-20,W,5,Hypcir,Hypnum circinale,0.5,,
Site-309,Open-Wet,2022-06-20,W,5,Kinore,Kindbergia oregana,70,,
Site-309,Open-Wet,2022-06-20,W,5,Lyslat,Lysimachia latifolia,0.5,,
Site-318,Open-Wet,2022-06-20,E,1,Berner,Berberis nervosa,5,,
Site-318,Open-Wet,2022-06-20,E,1,Gausha,Gaultheria shallon,50,65,
Site-318,Open-Wet,2022-06-20,E,1,Hypcir,Hypnum circinale,0.5,,
Site-318,Open-Wet,2022-06-20,E,1,Kinore,Kindbergia oregana,25,,
Site-318,Open-Wet,2022-06-20,E,1,Polmun,Polystichum munitum,4,,
Site-318,Open-Wet,2022-06-20,E,1,Scabol,Scapania bolanderi,0.5,,
Site-318,Open-Wet,2022-06-20,E,2,Gausha,Gaultheria shallon,25,100,
Site-318,Open-Wet,2022-06-20,E,2,Kinore,Kindbergia oregana,20,,
Site-318,Open-Wet,2022-06-20,E,2,Linbor,Linnaea borealis,0.5,,
Site-318,Open-Wet,2022-06-20,E,2,Polmun,Polystichum munitum,0.5,,
Site-318,Open-Wet,2022-06-20,E,3,Gausha,Gaultheria shallon,80,115,
Site-318,Open-Wet,2022-06-20,E,3,Kinore,Kindbergia oregana,20,,
Site-318,Open-Wet,2022-06-20,E,3,Linbor,Linnaea borealis,5,,
Site-318,Open-Wet,2022-06-20,E,4,Gausha,Gaultheria shallon,50,90,
Site-318,Open-Wet,2022-06-20,E,4,Kinore,Kindbergia oregana,15,,
Site-318,Open-Wet,2022-06-20,E,4,Linbor,Linnaea borealis,5,,
Site-318,Open-Wet,2022-06-20,E,4,Polmun,Polystichum munitum,2,,
Site-318,Open-Wet,2022-06-20,E,5,Berner,Berberis nervosa,0.5,,
Site-318,Open-Wet,2022-06-20,E,5,Gausha,Gaultheria shallon,75,85,
Site-318,Open-Wet,2022-06-20,E,5,Kinore,Kindbergia oregana,10,,
Site-318,Open-Wet,2022-06-20,E,5,Linbor,Linnaea borealis,15,,
Site-318,Open-Wet,2022-06-20,N,1,Dichow,Dicranum howellii,0.5,,
Site-318,Open-Wet,2022-06-20,N,1,Gausha,Gaultheria shallon,30,75,"Regenerating T. heterophila, introduced hawthorne (Crataegus monogyna), regenerating Ribes lac. "
Site-318,Open-Wet,2022-06-20,N,1,Hypcir,Hypnum circinale,0.5,,
Site-318,Open-Wet,2022-06-20,N,1,Kinore,Kindbergia oregana,15,,
Site-318,Open-Wet,2022-06-20,N,1,Linbor,Linnaea borealis,1,,
Site-318,Open-Wet,2022-06-20,N,1,Osmber,Osmorhiza berteroi,0.5,,
Site-318,Open-Wet,2022-06-20,N,1,Rhylor,Rhytidiadelphus loreus,2,,
Site-318,Open-Wet,2022-06-20,N,1,Scabol,Scapania bolanderi,0.5,,
Site-318,Open-Wet,2022-06-20,N,2,Gausha,Gaultheria shallon,45,105,
Site-318,Open-Wet,2022-06-20,N,2,Hypcir,Hypnum circinale,0.5,,
Site-318,Open-Wet,2022-06-20,N,2,Kinore,Kindbergia oregana,30,,
Site-318,Open-Wet,2022-06-20,N,2,Linbor,Linnaea borealis,5,,
Site-318,Open-Wet,2022-06-20,N,2,Polmun,Polystichum munitum,12,,
Site-318,Open-Wet,2022-06-20,N,2,Rhylor,Rhytidiadelphus loreus,50,,
Site-318,Open-Wet,2022-06-20,N,2,Scabol,Scapania bolanderi,0.5,,
Site-318,Open-Wet,2022-06-20,N,3,Gausha,Gaultheria shallon,30,100,
Site-318,Open-Wet,2022-06-20,N,3,Kinore,Kindbergia oregana,40,,
Site-318,Open-Wet,2022-06-20,N,3,Linbor,Linnaea borealis,20,,
Site-318,Open-Wet,2022-06-20,N,3,Rhylor,Rhytidiadelphus loreus,0.5,,
Site-318,Open-Wet,2022-06-20,N,3,Rhytri,Rhytidiadelphus triquetrus,30,,
Site-318,Open-Wet,2022-06-20,N,4,Brovul,Bromus vulgaris,0.5,,
Site-318,Open-Wet,2022-06-20,N,4,Gausha,Gaultheria shallon,25,115,
Site-318,Open-Wet,2022-06-20,N,4,Kinore,Kindbergia oregana,60,,
Site-318,Open-Wet,2022-06-20,N,4,Leuaca,Leucolepis acanthoneuron,5,,
Site-318,Open-Wet,2022-06-20,N,4,Linbor,Linnaea borealis,0.5,,
Site-318,Open-Wet,2022-06-20,N,4,Osmber,Osmorhiza berteroi,0.5,,
Site-318,Open-Wet,2022-06-20,N,4,Rhytri,Rhytidiadelphus triquetrus,5,,
Site-318,Open-Wet,2022-06-20,N,5,Adebic,Adenocaulon bicolor,0.5,,
Site-318,Open-Wet,2022-06-20,N,5,Cramon,Crataegus monogyna,0.5,,
Site-318,Open-Wet,2022-06-20,N,5,Dichow,Dicranum howellii,0.5,,
Site-318,Open-Wet,2022-06-20,N,5,Fraves,Fragaria vesca,0.5,,
Site-318,Open-Wet,2022-06-20,N,5,Gausha,Gaultheria shallon,17,70,
Site-318,Open-Wet,2022-06-20,N,5,Holdis,Holodiscus discolor,5,,
Site-318,Open-Wet,2022-06-20,N,5,Hylspl,Hylocomium splendens,0.5,,
Site-318,Open-Wet,2022-06-20,N,5,Kinore,Kindbergia oregana,40,,
Site-318,Open-Wet,2022-06-20,N,5,Linbor,Linnaea borealis,8,,
Site-318,Open-Wet,2022-06-20,N,5,Lyslat,Lysimachia latifolia,0.5,,
Site-318,Open-Wet,2022-06-20,N,5,Melsub,Melica subulata,0.5,,
Site-318,Open-Wet,2022-06-20,N,5,Polmun,Polystichum munitum,10,,
Site-318,Open-Wet,2022-06-20,N,5,Ranunc,Ranunculus uncinatus,0.5,,
Site-318,Open-Wet,2022-06-20,N,5,Rhytri,Rhytidiadelphus triquetrus,40,,
Site-318,Open-Wet,2022-06-20,N,5,Tsuhet,Tsuga heterophylla,0.5,,
Site-318,Open-Wet,2022-06-20,S,1,Gausha,Gaultheria shallon,15,45,
Site-318,Open-Wet,2022-06-20,S,1,Kinore,Kindbergia oregana,0.5,,
Site-318,Open-Wet,2022-06-20,S,1,Kinpra,Kindbergia praelonga,0.5,,
Site-318,Open-Wet,2022-06-20,S,1,Leuaca,Leucolepis acanthoneuron,50,,
Site-318,Open-Wet,2022-06-20,S,1,Linbor,Linnaea borealis,8,,
Site-318,Open-Wet,2022-06-20,S,1,Polmun,Polystichum munitum,50,,
Site-318,Open-Wet,2022-06-20,S,1,Tiatri,Tiarella trifoliata,0.5,,
Site-318,Open-Wet,2022-06-20,S,1,Tsuhet,Tsuga heterophylla,0.5,,
Site-318,Open-Wet,2022-06-20,S,2,Gausha,Gaultheria shallon,65,90,
Site-318,Open-Wet,2022-06-20,S,2,Kinore,Kindbergia oregana,10,,
Site-318,Open-Wet,2022-06-20,S,2,Leuaca,Leucolepis acanthoneuron,0.5,,
Site-318,Open-Wet,2022-06-20,S,2,Linbor,Linnaea borealis,6,,
Site-318,Open-Wet,2022-06-20,S,2,Polmun,Polystichum munitum,5,,
Site-318,Open-Wet,2022-06-20,S,2,Tsuhet,Tsuga heterophylla,2,,
Site-318,Open-Wet,2022-06-20,S,3,Gausha,Gaultheria shallon,75,105,
Site-318,Open-Wet,2022-06-20,S,3,Kinpra,Kindbergia praelonga,5,,
Site-318,Open-Wet,2022-06-20,S,3,Linbor,Linnaea borealis,0.5,,
Site-318,Open-Wet,2022-06-20,S,3,Polmun,Polystichum munitum,0.5,,
Site-318,Open-Wet,2022-06-20,S,3,Tsuhet,Tsuga heterophylla,0.5,,
Site-318,Open-Wet,2022-06-20,S,4,Gausha,Gaultheria shallon,50,80,
Site-318,Open-Wet,2022-06-20,S,4,Kinpra,Kindbergia praelonga,0.5,,
Site-318,Open-Wet,2022-06-20,S,4,Leuaca,Leucolepis acanthoneuron,0.5,,
Site-318,Open-Wet,2022-06-20,S,4,Linbor,Linnaea borealis,1,,
Site-318,Open-Wet,2022-06-20,S,4,Lyslat,Lysimachia latifolia,0.5,,
Site-318,Open-Wet,2022-06-20,S,4,Tsuhet,Tsuga heterophylla,40,,
Site-318,Open-Wet,2022-06-20,S,5,Adebic,Adenocaulon bicolor,0.5,,
Site-318,Open-Wet,2022-06-20,S,5,Gausha,Gaultheria shallon,40,80,
Site-318,Open-Wet,2022-06-20,S,5,Holdis,Holodiscus discolor,0.5,,
Site-318,Open-Wet,2022-06-20,S,5,Kinpra,Kindbergia praelonga,0.5,,
Site-318,Open-Wet,2022-06-20,S,5,Tsuhet,Tsuga heterophylla,60,,
Site-318,Open-Wet,2022-06-20,W,1,Gausha,Gaultheria shallon,17,75,
Site-318,Open-Wet,2022-06-20,W,1,Holdis,Holodiscus discolor,1,,
Site-318,Open-Wet,2022-06-20,W,1,Hylspl,Hylocomium splendens,0.5,,
Site-318,Open-Wet,2022-06-20,W,1,Kinpra,Kindbergia praelonga,10,,
Site-318,Open-Wet,2022-06-20,W,1,Linbor,Linnaea borealis,25,,
Site-318,Open-Wet,2022-06-20,W,1,Polmun,Polystichum munitum,60,,
Site-318,Open-Wet,2022-06-20,W,1,Riblac,Ribes lacustre,2,,
Site-318,Open-Wet,2022-06-20,W,1,Tsuhet,Tsuga heterophylla,1,,
Site-318,Open-Wet,2022-06-20,W,2,Galtri,Galium triflorum,0.5,,
Site-318,Open-Wet,2022-06-20,W,2,Gausha,Gaultheria shallon,8,55,
Site-318,Open-Wet,2022-06-20,W,2,Hylspl,Hylocomium splendens,15,,
Site-318,Open-Wet,2022-06-20,W,2,Leuaca,Leucolepis acanthoneuron,15,,
Site-318,Open-Wet,2022-06-20,W,2,Linbor,Linnaea borealis,10,,
Site-318,Open-Wet,2022-06-20,W,2,Osmber,Osmorhiza berteroi,1,,
Site-318,Open-Wet,2022-06-20,W,2,Polmun,Polystichum munitum,50,,
Site-318,Open-Wet,2022-06-20,W,3,Adebic,Adenocaulon bicolor,0.5,,
Site-318,Open-Wet,2022-06-20,W,3,Gausha,Gaultheria shallon,15,140,
Site-318,Open-Wet,2022-06-20,W,3,Kinpra,Kindbergia praelonga,1,,
Site-318,Open-Wet,2022-06-20,W,3,Leuaca,Leucolepis acanthoneuron,10,,
Site-318,Open-Wet,2022-06-20,W,3,Linbor,Linnaea borealis,10,,
Site-318,Open-Wet,2022-06-20,W,3,Polmun,Polystichum munitum,20,,
Site-318,Open-Wet,2022-06-20,W,3,Tsuhet,Tsuga heterophylla,15,,
Site-318,Open-Wet,2022-06-20,W,4,Gausha,Gaultheria shallon,8,135,
Site-318,Open-Wet,2022-06-20,W,4,Kinpra,Kindbergia praelonga,1,,
Site-318,Open-Wet,2022-06-20,W,4,Polmun,Polystichum munitum,10,,
Site-318,Open-Wet,2022-06-20,W,4,Tsuhet,Tsuga heterophylla,90,,
Site-318,Open-Wet,2022-06-20,W,5,Berner,Berberis nervosa,1,,
Site-318,Open-Wet,2022-06-20,W,5,Gausha,Gaultheria shallon,50,65,
Site-318,Open-Wet,2022-06-20,W,5,Kinpra,Kindbergia praelonga,1,,
Site-318,Open-Wet,2022-06-20,W,5,Scabol,Scapania bolanderi,0.5,,
Site-318,Open-Wet,2022-06-20,W,5,Tsuhet,Tsuga heterophylla,80,,
Site-322,Open-Wet,2022-06-20,E,1,Berner,Berberis nervosa,1,,
Site-322,Open-Wet,2022-06-20,E,1,Dicfus,Dicranum fuscescens,0.5,,
Site-322,Open-Wet,2022-06-20,E,1,Hypcir,Hypnum circinale,0.5,,
Site-322,Open-Wet,2022-06-20,E,1,Kinore,Kindbergia oregana,10,,
Site-322,Open-Wet,2022-06-20,E,1,Leuaca,Leucolepis acanthoneuron,20,,
Site-322,Open-Wet,2022-06-20,E,1,Osmber,Osmorhiza berteroi,0.5,,
Site-322,Open-Wet,2022-06-20,E,1,Polmun,Polystichum munitum,2,,
Site-322,Open-Wet,2022-06-20,E,1,Scabol,Scapania bolanderi,1,,
Site-322,Open-Wet,2022-06-20,E,1,Tsuhet,Tsuga heterophylla,50,,
Site-322,Open-Wet,2022-06-20,E,2,Berner,Berberis nervosa,2,,
Site-322,Open-Wet,2022-06-20,E,2,Hylspl,Hylocomium splendens,0.5,,
Site-322,Open-Wet,2022-06-20,E,2,Hypcir,Hypnum circinale,0.5,,
Site-322,Open-Wet,2022-06-20,E,2,Kinore,Kindbergia oregana,20,,
Site-322,Open-Wet,2022-06-20,E,2,Leuaca,Leucolepis acanthoneuron,15,,
Site-322,Open-Wet,2022-06-20,E,2,Polmun,Polystichum munitum,0.5,,
Site-322,Open-Wet,2022-06-20,E,2,Rhigla,Rhizomnium glabrescens,0.5,,
Site-322,Open-Wet,2022-06-20,E,2,Rhyrob,Rhytidiopsis robusta,0.5,,
Site-322,Open-Wet,2022-06-20,E,2,Scabol,Scapania bolanderi,3,,
Site-322,Open-Wet,2022-06-20,E,2,Tsuhet,Tsuga heterophylla,25,,
Site-322,Open-Wet,2022-06-20,E,3,Berner,Berberis nervosa,3,,
Site-322,Open-Wet,2022-06-20,E,3,Hylspl,Hylocomium splendens,25,,
Site-322,Open-Wet,2022-06-20,E,3,Isosto,Isothecium stoloniferum,0.5,,
Site-322,Open-Wet,2022-06-20,E,3,Kinore,Kindbergia oregana,25,,
Site-322,Open-Wet,2022-06-20,E,3,Mycmur,Mycelis muralis,0.5,,
Site-322,Open-Wet,2022-06-20,E,3,Osmber,Osmorhiza berteroi,0.5,,
Site-322,Open-Wet,2022-06-20,E,3,Rhigla,Rhizomnium glabrescens,0.5,,
Site-322,Open-Wet,2022-06-20,E,3,Rhylor,Rhytidiadelphus loreus,0.5,,
Site-322,Open-Wet,2022-06-20,E,3,Rhyrob,Rhytidiopsis robusta,0.5,,
Site-322,Open-Wet,2022-06-20,E,3,Scabol,Scapania bolanderi,0.5,,
Site-322,Open-Wet,2022-06-20,E,4,Atricum,Atrichum sp,1,,
Site-322,Open-Wet,2022-06-20,E,4,Berner,Berberis nervosa,1,,
Site-322,Open-Wet,2022-06-20,E,4,Fessub,Festuca subuliflora,0.5,,
Site-322,Open-Wet,2022-06-20,E,4,Hylspl,Hylocomium splendens,5,,
Site-322,Open-Wet,2022-06-20,E,4,Kinore,Kindbergia oregana,15,,
Site-322,Open-Wet,2022-06-20,E,4,Leuaca,Leucolepis acanthoneuron,10,,
Site-322,Open-Wet,2022-06-20,E,4,Osmber,Osmorhiza berteroi,0.5,,
Site-322,Open-Wet,2022-06-20,E,4,Polmun,Polystichum munitum,0.5,,
Site-322,Open-Wet,2022-06-20,E,4,Rhigla,Rhizomnium glabrescens,5,,
Site-322,Open-Wet,2022-06-20,E,4,Viosem,Viola sempervirens,0.5,,
Site-322,Open-Wet,2022-06-20,E,5,Atricum,Atrichum sp,10,,
Site-322,Open-Wet,2022-06-20,E,5,Berner,Berberis nervosa,0.5,,
Site-322,Open-Wet,2022-06-20,E,5,Kinore,Kindbergia oregana,5,,
Site-322,Open-Wet,2022-06-20,E,5,Mycmur,Mycelis muralis,0.5,,
Site-322,Open-Wet,2022-06-20,E,5,Scabol,Scapania bolanderi,1,,
Site-322,Open-Wet,2022-06-20,N,1,Abigra,Abies grandis,0.5,,
Site-322,Open-Wet,2022-06-20,N,1,Adebic,Adenocaulon bicolor,2,,
Site-322,Open-Wet,2022-06-20,N,1,Hypcir,Hypnum circinale,1,,
Site-322,Open-Wet,2022-06-20,N,1,Isosto,Isothecium stoloniferum,2,,
Site-322,Open-Wet,2022-06-20,N,1,Kinore,Kindbergia oregana,30,,
Site-322,Open-Wet,2022-06-20,N,1,Leuaca,Leucolepis acanthoneuron,20,,
Site-322,Open-Wet,2022-06-20,N,1,Osmber,Osmorhiza berteroi,0.5,,
Site-322,Open-Wet,2022-06-20,N,1,Psemen,Pseudotsuga menziesii,0.5,,
Site-322,Open-Wet,2022-06-20,N,1,Scabol,Scapania bolanderi,4,,
Site-322,Open-Wet,2022-06-20,N,1,Tsuhet,Tsuga heterophylla,25,,"regenerating T. heterophila, P. menziesii, Abies"
Site-322,Open-Wet,2022-06-20,N,2,Brovul,Bromus vulgaris,0.5,,
Site-322,Open-Wet,2022-06-20,N,2,Galtri,Galium triflorum,0.5,,
Site-322,Open-Wet,2022-06-20,N,2,Hylspl,Hylocomium splendens,0.5,,
Site-322,Open-Wet,2022-06-20,N,2,Hypcir,Hypnum circinale,0.5,,
Site-322,Open-Wet,2022-06-20,N,2,Kinore,Kindbergia oregana,20,,
Site-322,Open-Wet,2022-06-20,N,2,Leuaca,Leucolepis acanthoneuron,50,,
Site-322,Open-Wet,2022-06-20,N,2,Osmber,Osmorhiza berteroi,0.5,,
Site-322,Open-Wet,2022-06-20,N,2,Psemen,Pseudotsuga menziesii,0.5,,
Site-322,Open-Wet,2022-06-20,N,2,Scabol,Scapania bolanderi,17,,
Site-322,Open-Wet,2022-06-20,N,2,Tsuhet,Tsuga heterophylla,25,,
Site-322,Open-Wet,2022-06-20,N,2,Vacpar,Vaccinium parvifolium,0.5,,
Site-322,Open-Wet,2022-06-20,N,2,Viosem,Viola sempervirens,0.5,,
Site-322,Open-Wet,2022-06-20,N,3,Brovul,Bromus vulgaris,0.5,,
Site-322,Open-Wet,2022-06-20,N,3,Bucund,Buckiella undulata,2,,
Site-322,Open-Wet,2022-06-20,N,3,Gausha,Gaultheria shallon,1,35,
Site-322,Open-Wet,2022-06-20,N,3,Leuaca,Leucolepis acanthoneuron,80,,
Site-322,Open-Wet,2022-06-20,N,3,Linbor,Linnaea borealis,0.5,,
