"","siteID","longitude","latitude","condition","class","date","quadrant","transect_unit","species_code","species_name","percent_cover","height_cm","notes"
"3783","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",1,"Oensar","Oenanthe sarmentosa",3,NA,""
"3784","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",1,"Plains","Plagiomnium insigne",2,NA,""
"3785","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",1,"Poapal","Poa palustris",10,NA,""
"3786","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",1,"Ranunc","Ranunculus uncinatus",8,NA,""
"3787","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",2,"Carpen","Cardamine pensylvanica",0.5,NA,""
"3788","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",2,"Elygla","Elymus glaucus",5,NA,""
"3789","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",2,"Gausha","Gaultheria shallon",70,75,""
"3790","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",2,"Kinore","Kindbergia oregana",25,NA,""
"3791","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",2,"Myolax","Myosotis laxa",0.5,NA,""
"3792","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",2,"Oensar","Oenanthe sarmentosa",5,NA,""
"3793","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",2,"Polmun","Polystichum munitum",20,NA,""
"3794","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",2,"Psemen","Pseudotsuga menziesii",20,NA,""
"3795","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",3,"Gausha","Gaultheria shallon",75,90,""
"3796","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",3,"Holdis","Holodiscus discolor",5,NA,""
"3797","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",3,"Kinore","Kindbergia oregana",15,NA,""
"3798","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",3,"Ruburs","Rubus ursinus",0.5,NA,""
"3799","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",4,"Gausha","Gaultheria shallon",90,120,""
"3800","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",4,"Holdis","Holodiscus discolor",40,NA,""
"3801","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",4,"Kinore","Kindbergia oregana",3,NA,""
"3802","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",4,"Polmun","Polystichum munitum",0.5,NA,""
"3803","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",5,"Dichow","Dicranum howellii",20,NA,""
"3804","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",5,"Gausha","Gaultheria shallon",50,60,""
"3805","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",5,"Kinore","Kindbergia oregana",25,NA,""
"3806","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",5,"Kinpra","Kindbergia praelonga",5,NA,""
"3807","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",5,"Polmun","Polystichum munitum",8,NA,""
"3808","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",5,"Poljun","Polytrichum juniperinum",5,NA,""
"3809","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",5,"Rhigla","Rhizomnium glabrescens",0.5,NA,""
"3810","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","S",5,"Scabol","Scapania bolanderi",20,NA,""
"3811","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",1,"Elygla","Elymus glaucus",1,NA,""
"3812","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",1,"Galapa","Galium aparine",0.5,NA,""
"3813","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",1,"Gausha","Gaultheria shallon",80,80,""
"3814","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",1,"Hypsub","Hypnum subimponens",0.5,NA,""
"3815","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",1,"Kinpra","Kindbergia praelonga",10,NA,""
"3816","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",1,"Plains","Plagiomnium insigne",1,NA,""
"3817","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",1,"Poapal","Poa palustris",5,NA,""
"3818","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",1,"Polmun","Polystichum munitum",0.5,NA,""
"3819","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",1,"Stecri","Stellaria crispa",0.5,NA,""
"3820","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",1,"Urtdio","Urtica dioica",0.5,NA,""
"3821","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",2,"Gausha","Gaultheria shallon",80,80,""
"3822","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",2,"Kinpra","Kindbergia praelonga",5,NA,""
"3823","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",2,"Urtdio","Urtica dioica",2,NA,""
"3824","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",3,"Elygla","Elymus glaucus",3,NA,""
"3825","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",3,"Galapa","Galium aparine",0.5,NA,""
"3826","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",3,"Gausha","Gaultheria shallon",40,60,""
"3827","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",3,"Kinpra","Kindbergia praelonga",2,NA,""
"3828","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",3,"Oensar","Oenanthe sarmentosa",0.5,NA,""
"3829","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",4,"Carlep","Carex leptopoda",0.5,NA,""
"3830","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",4,"Elygla","Elymus glaucus",6,NA,""
"3831","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",4,"Gausha","Gaultheria shallon",20,70,""
"3832","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",4,"Kinpra","Kindbergia praelonga",4,NA,""
"3833","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",4,"Myolax","Myosotis laxa",1,NA,""
"3834","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",4,"Oensar","Oenanthe sarmentosa",3,NA,""
"3835","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",4,"Poapal","Poa palustris",2,NA,""
"3836","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",4,"Polmun","Polystichum munitum",0.5,NA,""
"3837","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",4,"Urtdio","Urtica dioica",12,NA,""
"3838","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",5,"Elygla","Elymus glaucus",2,NA,""
"3839","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",5,"Gausha","Gaultheria shallon",65,70,""
"3840","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",5,"Kinpra","Kindbergia praelonga",8,NA,""
"3841","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",5,"Oensar","Oenanthe sarmentosa",0.5,NA,""
"3842","Site-324",-123.5447998,48.82947118,"Open-Wet","Open-Wet","2022-06-22","W",5,"Urtdio","Urtica dioica",0.5,NA,""
"3843","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",1,"Fesocc","Festuca occidentalis",0.5,NA,""
"3844","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",1,"Fessub","Festuca subuliflora",3,NA,""
"3845","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",1,"Kinore","Kindbergia oregana",80,NA,""
"3846","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",1,"Linbor","Linnaea borealis",0.5,NA,""
"3847","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",2,"Brovul","Bromus vulgaris",0.5,NA,""
"3848","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",2,"Fesocc","Festuca occidentalis",0.5,NA,""
"3849","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",2,"Fessub","Festuca subuliflora",0.5,NA,""
"3850","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",2,"Kinore","Kindbergia oregana",90,NA,""
"3851","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",2,"Ruburs","Rubus ursinus",0.5,NA,""
"3852","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",3,"Brovul","Bromus vulgaris",0.5,NA,""
"3853","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",3,"Fessub","Festuca subuliflora",5,NA,""
"3854","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",3,"Galtri","Galium triflorum",0.5,NA,""
"3855","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",3,"Gausha","Gaultheria shallon",5,25,""
"3856","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",3,"Hypcir","Hypnum circinale",0.5,NA,""
"3857","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",3,"Kinore","Kindbergia oregana",1,NA,""
"3858","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",3,"Leuaca","Leucolepis acanthoneuron",80,NA,""
"3859","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",3,"Osmber","Osmorhiza berteroi",0.5,NA,""
"3860","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",3,"Polmun","Polystichum munitum",0.5,NA,""
"3861","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",3,"Ruburs","Rubus ursinus",5,NA,""
"3862","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",3,"Verame","Veronica americana",0.5,NA,""
"3863","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",4,"Brovul","Bromus vulgaris",10,NA,""
"3864","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",4,"Elygla","Elymus glaucus",0.5,NA,""
"3865","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",4,"Fessub","Festuca subuliflora",5,NA,""
"3866","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",4,"Galtri","Galium triflorum",5,NA,""
"3867","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",4,"Gausha","Gaultheria shallon",5,45,""
"3868","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",4,"Hypcir","Hypnum circinale",0.5,NA,""
"3869","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",4,"Kinore","Kindbergia oregana",40,NA,""
"3870","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",4,"Leuaca","Leucolepis acanthoneuron",40,NA,""
"3871","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",4,"Ruburs","Rubus ursinus",0.5,NA,""
"3872","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",5,"Brovul","Bromus vulgaris",5,NA,""
"3873","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",5,"Carlep","Carex leptopoda",5,NA,""
"3874","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",5,"Elygla","Elymus glaucus",0.5,NA,""
"3875","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",5,"Fessub","Festuca subuliflora",5,NA,""
"3876","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",5,"Gausha","Gaultheria shallon",10,40,""
"3877","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",5,"Kinore","Kindbergia oregana",10,NA,""
"3878","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",5,"Kinpra","Kindbergia praelonga",0.5,NA,""
"3879","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",5,"Leuaca","Leucolepis acanthoneuron",25,NA,""
"3880","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",5,"Plains","Plagiomnium insigne",1,NA,""
"3881","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",5,"Ruburs","Rubus ursinus",0.5,NA,""
"3882","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","E",5,"Vacpar","Vaccinium parvifolium",0.5,NA,""
"3883","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",1,"Athfil","Athyrium filix-femina",15,NA,""
"3884","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",1,"Atricum","Atrichum sp",0.5,NA,""
"3885","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",1,"Camsco","Campanula scouleri",0.5,NA,""
"3886","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",1,"Carlep","Carex leptopoda",10,NA,""
"3887","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",1,"Clasib","Claytonia sibirica",0.5,NA,""
"3888","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",1,"Elygla","Elymus glaucus",10,NA,""
"3889","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",1,"Fessub","Festuca subuliflora",3,NA,""
"3890","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",1,"Galtri","Galium triflorum",1,NA,""
"3891","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",1,"Gausha","Gaultheria shallon",45,0.5,"Confirm species Elymus glaucus in July when doing soil moisture"
"3892","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",1,"Kinore","Kindbergia oregana",15,NA,""
"3893","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",1,"Kinpra","Kindbergia praelonga",1,NA,""
"3894","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",1,"Polmun","Polystichum munitum",10,NA,""
"3895","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",1,"Ruburs","Rubus ursinus",2,NA,""
"3896","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",1,"Verame","Veronica americana",5,NA,""
"3897","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",2,"Brovul","Bromus vulgaris",0.5,NA,""
"3898","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",2,"Carlep","Carex leptopoda",2,NA,""
"3899","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",2,"Fessub","Festuca subuliflora",0.5,NA,""
"3900","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",2,"Galtri","Galium triflorum",0.5,NA,""
"3901","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",2,"Gausha","Gaultheria shallon",5,35,""
"3902","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",2,"Hypcir","Hypnum circinale",0.5,NA,""
"3903","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",2,"Isosto","Isothecium stoloniferum",0.5,NA,""
"3904","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",2,"Kinore","Kindbergia oregana",25,NA,""
"3905","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",2,"Leuaca","Leucolepis acanthoneuron",0.5,NA,""
"3906","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",2,"Linbor","Linnaea borealis",2,NA,""
"3907","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",2,"Ruburs","Rubus ursinus",5,NA,""
"3908","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",3,"Brovul","Bromus vulgaris",20,NA,""
"3909","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",3,"Galtri","Galium triflorum",5,NA,""
"3910","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",3,"Gausha","Gaultheria shallon",25,75,""
"3911","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",3,"Kinore","Kindbergia oregana",10,NA,""
"3912","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",3,"Leuaca","Leucolepis acanthoneuron",1,NA,""
"3913","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",3,"Ruburs","Rubus ursinus",0.5,NA,""
"3914","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",4,"Brovul","Bromus vulgaris",40,NA,""
"3915","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",4,"Carlep","Carex leptopoda",2,NA,""
"3916","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",4,"Galtri","Galium triflorum",10,NA,""
"3917","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",4,"Gausha","Gaultheria shallon",2,45,""
"3918","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",4,"Kinore","Kindbergia oregana",5,NA,""
"3919","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",4,"Leuaca","Leucolepis acanthoneuron",30,NA,""
"3920","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",4,"Linbor","Linnaea borealis",2,NA,""
"3921","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",5,"Berner","Berberis nervosa",0.5,NA,""
"3922","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",5,"Brovul","Bromus vulgaris",20,NA,""
"3923","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",5,"Galtri","Galium triflorum",5,NA,""
"3924","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",5,"Kinore","Kindbergia oregana",20,NA,""
"3925","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",5,"Leuaca","Leucolepis acanthoneuron",80,NA,""
"3926","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",5,"Linbor","Linnaea borealis",5,NA,""
"3927","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",5,"Plains","Plagiomnium insigne",0.5,NA,""
"3928","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","N",5,"Ruburs","Rubus ursinus",0.5,NA,""
"3929","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",1,"Brovul","Bromus vulgaris",0.5,NA,""
"3930","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",1,"Fesocc","Festuca occidentalis",10,NA,""
"3931","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",1,"Kinore","Kindbergia oregana",30,NA,""
"3932","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",1,"Leuaca","Leucolepis acanthoneuron",10,NA,""
"3933","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",1,"Linbor","Linnaea borealis",0.5,NA,""
"3934","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",1,"Rosgym","Rosa gynmocarpa",2,NA,""
"3935","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",2,"Berner","Berberis nervosa",0.5,NA,""
"3936","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",2,"Fesocc","Festuca occidentalis",5,NA,""
"3937","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",2,"Fessub","Festuca subuliflora",0.5,NA,""
"3938","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",2,"Kinore","Kindbergia oregana",40,NA,""
"3939","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",2,"Ruburs","Rubus ursinus",0.5,NA,""
"3940","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",3,"Fesocc","Festuca occidentalis",2,NA,""
"3941","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",3,"Fessub","Festuca subuliflora",2,NA,""
"3942","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",3,"Isosto","Isothecium stoloniferum",1,NA,""
"3943","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",3,"Kinore","Kindbergia oregana",35,NA,""
"3944","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",3,"Leuaca","Leucolepis acanthoneuron",5,NA,""
"3945","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",3,"Linbor","Linnaea borealis",0.5,NA,""
"3946","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",4,"Fessub","Festuca subuliflora",1,NA,""
"3947","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",4,"Hypcir","Hypnum circinale",0.5,NA,""
"3948","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",4,"Isosto","Isothecium stoloniferum",1,NA,""
"3949","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",4,"Kinore","Kindbergia oregana",80,NA,""
"3950","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",5,"Fesocc","Festuca occidentalis",5,NA,""
"3951","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",5,"Fessub","Festuca subuliflora",0.5,NA,""
"3952","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","S",5,"Kinore","Kindbergia oregana",80,NA,""
"3953","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","W",1,"Fessub","Festuca subuliflora",10,NA,""
"3954","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","W",1,"Hypcir","Hypnum circinale",1,NA,""
"3955","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","W",1,"Isosto","Isothecium stoloniferum",1,NA,""
"3956","Site-357",-123.5279992,48.82097499,"Open-Wet","Open-Wet","2022-06-19","W",1,"Kinore","Kindbergia oregana",25,NA,""
